id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
16,3,2104403,76,2.9558368413021783,3.5470042095626138,438.6970042095626,16,Poligono_Nave_industrial_079,Zona_0
16,4,Regreso_Poligono_Nave_industrial_079,0,44.18,39.75,478.4470042095626,16,Poligono_Nave_industrial_079,Zona_0
17,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,17,Poligono_Nave_industrial_079,Zona_0
17,2,2103501,50,25.17,38.5,200.5,17,Poligono_Nave_industrial_079,Zona_0
17,3,2103502,61,5.6311876244504475,6.757425149340537,390.2574251493405,17,Poligono_Nave_industrial_079,Zona_0
17,4,2104108,20,8.829764558461966,10.595717470154359,460.85314261949486,17,Poligono_Nave_industrial_079,Zona_0
17,5,Regreso_Poligono_Nave_industrial_079,0,16.72,18.17,479.0231426194949,17,Poligono_Nave_industrial_079,Zona_0
18,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,18,Poligono_Nave_industrial_079,Zona_0
18,2,2104002,21,66.31,88.62,163.62,18,Poligono_Nave_industrial_079,Zona_0
18,3,2104601,31,32.68522311026133,39.222267732313604,295.84226773231364,18,Poligono_Nave_industrial_079,Zona_0
18,4,2105002,41,9.225539114037264,11.070646936844717,429.91291466915834,18,Poligono_Nave_industrial_079,Zona_0
18,5,2105001,13,2.168336433761436,2.602003720513723,471.51491838967206,18,Poligono_Nave_industrial_079,Zona_0
18,6,Regreso_Poligono_Nave_industrial_079,0,4.5,8.48,479.9949183896721,18,Poligono_Nave_industrial_079,Zona_0
19,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,19,Poligono_Nave_industrial_079,Zona_0
19,2,2104101,140,20.66,20.07,452.07,19,Poligono_Nave_industrial_079,Zona_0
19,3,Regreso_Poligono_Nave_industrial_079,0,20.66,20.07,472.14,19,Poligono_Nave_industrial_079,Zona_0
20,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,20,Poligono_Nave_industrial_079,Zona_0
20,2,2104101,100,20.66,20.07,332.07,20,Poligono_Nave_industrial_079,Zona_0
20,3,2104103,40,0.447774095863328,0.5373289150359937,452.60732891503596,20,Poligono_Nave_industrial_079,Zona_0
20,4,Regreso_Poligono_Nave_industrial_079,0,20.53,20.52,473.12732891503595,20,Poligono_Nave_industrial_079,Zona_0
21,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,21,Poligono_Nave_industrial_079,Zona_0
21,2,2104102,140,18.46,20.09,452.09,21,Poligono_Nave_industrial_079,Zona_0
21,3,Regreso_Poligono_Nave_industrial_079,0,18.46,20.09,472.17999999999995,21,Poligono_Nave_industrial_079,Zona_0
22,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,22,Poligono_Nave_industrial_079,Zona_0
22,2,2104102,6,18.46,20.09,50.09,22,Poligono_Nave_industrial_079,Zona_0
22,3,2104103,118,1.329836802065275,1.5958041624783301,405.68580416247835,22,Poligono_Nave_industrial_079,Zona_0
22,4,2104104,16,1.9269356390551986,2.312322766866238,455.9981269293446,22,Poligono_Nave_industrial_079,Zona_0
22,5,Regreso_Poligono_Nave_industrial_079,0,15.41,17.18,473.1781269293446,22,Poligono_Nave_industrial_079,Zona_0
23,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,23,Poligono_Nave_industrial_079,Zona_0
23,2,2104104,140,15.41,17.18,449.18,23,Poligono_Nave_industrial_079,Zona_0
23,3,Regreso_Poligono_Nave_industrial_079,0,15.41,17.18,466.36,23,Poligono_Nave_industrial_079,Zona_0
24,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,24,Poligono_Nave_industrial_079,Zona_0
24,2,2104104,10,15.41,17.18,59.18,24,Poligono_Nave_industrial_079,Zona_0
24,3,2104105,130,0.30263294013245173,0.3631595281589421,449.5431595281589,24,Poligono_Nave_industrial_079,Zona_0
24,4,Regreso_Poligono_Nave_industrial_079,0,15.06,16.48,466.02315952815894,24,Poligono_Nave_industrial_079,Zona_0
25,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,25,Poligono_Nave_industrial_079,Zona_0
25,2,2104105,36,15.06,16.48,136.48000000000002,25,Poligono_Nave_industrial_079,Zona_0
25,3,2104106,86,0.5457587378138197,0.6549104853765836,395.1349104853766,25,Poligono_Nave_industrial_079,Zona_0
25,4,2104107,18,1.1262626759663037,1.3515152111595645,450.4864256965362,25,Poligono_Nave_industrial_079,Zona_0
25,5,Regreso_Poligono_Nave_industrial_079,0,15.0,16.41,466.8964256965362,25,Poligono_Nave_industrial_079,Zona_0
26,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,26,Poligono_Nave_industrial_079,Zona_0
26,2,2104107,140,15.0,16.41,448.41,26,Poligono_Nave_industrial_079,Zona_0
26,3,Regreso_Poligono_Nave_industrial_079,0,15.0,16.41,464.82000000000005,26,Poligono_Nave_industrial_079,Zona_0
27,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,27,Poligono_Nave_industrial_079,Zona_0
27,2,2104107,118,15.0,16.41,382.41,27,Poligono_Nave_industrial_079,Zona_0
27,3,2104108,22,3.91613965226968,4.699367582723616,453.1093675827236,27,Poligono_Nave_industrial_079,Zona_0
27,4,Regreso_Poligono_Nave_industrial_079,0,16.72,18.17,471.27936758272364,27,Poligono_Nave_industrial_079,Zona_0
28,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,28,Poligono_Nave_industrial_079,Zona_0
28,2,2104108,95,16.72,18.17,315.17,28,Poligono_Nave_industrial_079,Zona_0
28,3,2105501,44,8.679622413160683,10.415546895792819,457.58554689579285,28,Poligono_Nave_industrial_079,Zona_0
