id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
28,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,28,Poligono_Nave_industrial_074,Zona_0
29,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,29,Poligono_Nave_industrial_074,Zona_0
29,2,1402106,72,154.54,114.44,365.44,29,Poligono_Nave_industrial_074,Zona_0
29,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,29,Poligono_Nave_industrial_074,Zona_0
30,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,30,Poligono_Nave_industrial_074,Zona_0
30,2,1402106,72,154.54,114.44,365.44,30,Poligono_Nave_industrial_074,Zona_0
30,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,30,Poligono_Nave_industrial_074,Zona_0
31,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,31,Poligono_Nave_industrial_074,Zona_0
31,2,1402106,72,154.54,114.44,365.44,31,Poligono_Nave_industrial_074,Zona_0
31,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,31,Poligono_Nave_industrial_074,Zona_0
32,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,32,Poligono_Nave_industrial_074,Zona_0
32,2,1402106,72,154.54,114.44,365.44,32,Poligono_Nave_industrial_074,Zona_0
32,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,32,Poligono_Nave_industrial_074,Zona_0
33,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,33,Poligono_Nave_industrial_074,Zona_0
33,2,1402106,72,154.54,114.44,365.44,33,Poligono_Nave_industrial_074,Zona_0
33,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,33,Poligono_Nave_industrial_074,Zona_0
34,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,34,Poligono_Nave_industrial_074,Zona_0
34,2,1402106,72,154.54,114.44,365.44,34,Poligono_Nave_industrial_074,Zona_0
34,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,34,Poligono_Nave_industrial_074,Zona_0
35,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,35,Poligono_Nave_industrial_074,Zona_0
35,2,1402106,72,154.54,114.44,365.44,35,Poligono_Nave_industrial_074,Zona_0
35,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,35,Poligono_Nave_industrial_074,Zona_0
36,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,36,Poligono_Nave_industrial_074,Zona_0
36,2,1402106,72,154.54,114.44,365.44,36,Poligono_Nave_industrial_074,Zona_0
36,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,36,Poligono_Nave_industrial_074,Zona_0
37,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,37,Poligono_Nave_industrial_074,Zona_0
37,2,1402106,72,154.54,114.44,365.44,37,Poligono_Nave_industrial_074,Zona_0
37,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,37,Poligono_Nave_industrial_074,Zona_0
38,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,38,Poligono_Nave_industrial_074,Zona_0
38,2,1402106,72,154.54,114.44,365.44,38,Poligono_Nave_industrial_074,Zona_0
38,3,Regreso_Poligono_Nave_industrial_074,0,154.54,114.44,479.88,38,Poligono_Nave_industrial_074,Zona_0
39,1,Inicio_Poligono_Nave_industrial_074,0,0.0,35.0,35.0,39,Poligono_Nave_industrial_074,Zona_0
39,2,1402106,59,154.54,114.44,326.44,39,Poligono_Nave_industrial_074,Zona_0
39,3,1402107,12,0.2962067131267151,0.3554480557520581,362.79544805575205,39,Poligono_Nave_industrial_074,Zona_0
39,4,1402110,1,0.6553581038513013,0.7864297246215616,366.5818777803736,39,Poligono_Nave_industrial_074,Zona_0
39,5,Regreso_Poligono_Nave_industrial_074,0,153.66,112.36,478.9418777803736,39,Poligono_Nave_industrial_074,Zona_0
